timestamp,equity,buy_hold_equity
2025-12-16 05:00:00,63104.00301991992,71470.532499526
2025-12-17 05:00:00,63104.00301991992,70684.10081485669
2025-12-18 05:00:00,63104.00301991992,71217.86368517442
2025-12-19 05:00:00,63104.00301991992,71651.61181647798
2025-12-22 05:00:00,63094.537419466935,72097.99338849912
2025-12-23 05:00:00,63382.90957331962,72427.51563388265
2025-12-24 05:00:00,63605.8682354038,72682.29002168718
2025-12-26 05:00:00,63599.4190179055,72674.92051460192
2025-12-29 05:00:00,63372.77508867943,72415.93497989156
2025-12-30 05:00:00,63295.3844786998,72327.5008948685
2025-12-31 05:00:00,62816.93992722284,71791.63245109784
2026-01-02 05:00:00,62816.93992722284,71923.23079190595
2026-01-05 05:00:00,62807.517386233754,72402.2487524475
2026-01-06 05:00:00,63181.045487946205,72832.83852357166
2026-01-07 05:00:00,62977.38591170691,72598.06708356999
2026-01-08 05:00:00,62970.993010210594,72590.69757648472
2026-01-09 05:00:00,63387.44487911252,73070.76832375274
2026-01-12 05:00:00,63486.99148812635,73185.52207693741
2026-01-13 05:00:00,63360.046729842645,73039.1847219588
2026-01-14 05:00:00,63048.621099808544,72680.18444823426
