timestamp,pnl_dollars
2025-07-01,-18.888028845543886
2025-07-02,229.47205819883857
2025-07-03,102.3071093657345
2025-07-07,-160.82679916302732
2025-07-08,147.0534157215734
2025-07-09,183.8982025441328
2025-07-10,89.17746075897412
2025-07-11,94.89358102306687
2025-07-14,-283.4369442195075
2025-07-15,-192.6741314842293
2025-07-16,-70.74116596938802
2025-07-17,82.39573143359848
2025-07-18,-23.33676328332149
2025-07-21,-133.4335854613746
2025-07-22,-132.60776970452753
2025-07-23,189.56288812416642
2025-07-24,-94.19500231763595
2025-07-25,-39.00469842489838
2025-07-28,74.61110522241324
2025-07-29,98.7051878776856
2025-07-30,202.59086867301812
2025-07-31,-217.6047666474078
2025-08-01,-297.89258132283794
2025-08-04,239.94792002052418
2025-08-05,-64.32641652293933
2025-08-06,-122.2122090112789
2025-08-07,33.74889325890217
2025-08-08,-16.654032001668384
2025-08-11,-113.25403489508426
2025-08-12,-31.377599812736662
2025-08-13,-42.25446195171389
2025-08-14,-105.97177039493363
2025-08-15,-5.818832336828564
2025-08-18,52.415192074035076
2025-08-19,8.334325963713127
2025-08-20,130.02727838662577
2025-08-21,-130.03918884241284
2025-08-22,134.53883511869753
2025-08-25,-38.41304996159852
2025-08-26,53.62535265273618
2025-08-27,-221.33351622584996
2025-08-28,-83.43480414768237
2025-08-29,-34.75914126375392
2025-09-02,-18.92142953119037
2025-09-03,-77.67681462610017
2025-09-04,-77.28575755099337
2025-09-05,-31.065636065481158
2025-09-08,-26.902677895066518
2025-09-09,295.3435966480756
2025-09-10,192.400913633468
2025-09-11,-33.980652052981895
2025-09-12,-142.07057549039382
2025-09-15,106.58535498994206
2025-09-16,-29.153101258998504
2025-09-17,-473.4840008198207
2025-09-18,212.20359049613216
2025-09-19,-69.91906856508649
2025-09-22,395.459717464455
2025-09-23,-32.58842159436972
2025-09-24,-136.7520762620261
2025-09-25,12.2684618302319
2025-09-26,71.5018208536294
2025-09-29,122.34312837127072
2025-09-30,166.68468566600495
2025-10-01,-38.47472822492455
2025-10-02,113.62934439396122
2025-10-03,6.074161101752907
2025-10-06,-186.77179689178593
2025-10-07,-23.646470224941368
2025-10-08,156.16600187583026
2025-10-09,115.82095460448
2025-10-10,-101.21229031686198
2025-10-13,17.381225485316463
2025-10-14,-361.6995558291874
2025-10-15,-112.42336846156104
2025-10-16,-242.52571809007532
2025-10-17,193.89690197135678
2025-10-20,-93.29211528640917
2025-10-21,-54.95433545603191
2025-10-22,-104.95831304548301
2025-10-23,94.0970783266057
2025-10-24,125.18974029492529
2025-10-27,-45.849827207817725
2025-10-28,618.2344779765899
2025-10-29,167.44608277583393
2025-10-30,-144.42591650490976
2025-10-31,37.155064200218476
2025-11-03,265.50545229127965
2025-11-04,-75.29852567236412
2025-11-05,119.34108536619897
2025-11-06,-173.1733107212567
2025-11-07,480.04764795975825
2025-11-08,13.39778103838944
2025-11-10,475.62707569273334
2025-11-11,-98.59484210252958
2025-11-12,-162.21643242516984
2025-11-13,-51.69433885658145
2025-11-14,381.1583879610607
2025-11-15,13.640528735581029
2025-11-17,-146.22212185149328
2025-11-18,-177.88588125267052
2025-11-19,876.264715547406
2025-11-20,-209.37171840322117
2025-11-21,-165.75301565404698
2025-11-22,-11.87350759299079
2025-11-24,-295.64002782664465
2025-11-25,54.84750485232689
2025-11-26,-140.72128322056597
2025-11-28,9.480479072159142
2025-12-01,292.1515453430602
2025-12-02,60.694890396744086
2025-12-03,-203.57897817381308
2025-12-04,69.73960536483355
2025-12-05,41.95261751868202
2025-12-08,273.7395208541948
2025-12-09,-74.58063080748798
2025-12-10,-43.24023346438662
2025-12-11,95.06292704885345
2025-12-12,67.04918901599922
2025-12-13,5.840378571108886
2025-12-15,-61.00367653861758
2025-12-16,4.436993126217203
2025-12-17,-70.93886953938636
2025-12-18,-27.4971836640907
2025-12-19,322.6408119746029
2025-12-20,10.52295773727019
2025-12-22,90.12724434969277
2025-12-23,365.0976023290241
2025-12-24,-90.82817944248018
2025-12-26,31.202126641625
2025-12-29,-8.785276486243674
2025-12-30,5.307633808079117
2025-12-31,73.92079454717532
