timestamp,pnl_dollars
2025-07-15,-93.17269102582759
2025-07-16,272.422592852512
2025-07-17,-69.48456534372053
2025-07-18,279.11471859950507
2025-07-21,-53.5709922351416
2025-07-22,54.63040945526518
2025-07-23,-255.8091074435779
2025-07-25,196.0495176301174
2025-07-28,290.8384427835517
2025-07-29,-207.27188087188551
2025-07-31,-276.3289078188718
2025-08-04,-34.271890594640354
2025-08-05,-83.40288604823218
2025-08-06,213.4412552155518
2025-08-07,31.285476401621054
2025-08-08,309.7777802873843
2025-08-11,326.90845749834807
2025-08-12,-136.75955872076156
2025-08-13,-124.75390106473242
2025-08-15,-170.64244119751856
2025-08-18,94.62989892234509
2025-08-19,-101.00461377321517
2025-08-22,526.9998064237643
2025-08-25,123.36682294369893
2025-08-26,241.32578515561727
2025-08-27,-99.1901812559554
2025-08-28,-184.37197052416013
2025-09-03,-372.59358455323127
2025-09-04,-4.9684349761682824
2025-09-05,336.07561065014124
2025-09-08,-53.71022575565985
2025-09-10,-43.5477000917781
2025-09-11,366.1728843085057
2025-09-12,803.2999617768783
2025-09-15,487.80614169884757
2025-09-16,386.7263116812519
2025-09-17,44.71537860475473
2025-09-18,-173.2082583421925
2025-09-19,-78.07442115929189
2025-09-22,339.35280878425874
2025-09-23,-139.34122153782846
2025-09-24,220.62874957277927
2025-09-25,-268.418867817245
2025-09-26,260.7567238452284
2025-09-29,53.061308363772696
2025-09-30,-169.6945791377384
2025-10-01,594.1273678495272
2025-10-02,-153.2894370749782
2025-10-06,500.6708309689802
2025-10-07,-417.274937561333
2025-10-09,-25.56672797527972
2025-10-10,-337.2575413445793
2025-10-13,303.8794764975719
2025-10-14,-430.06473380800344
2025-10-15,173.77751415116109
2025-10-16,-53.517350592284856
2025-10-17,210.50725656541363
2025-10-20,230.30758910308032
2025-10-21,-328.98406784795225
2025-10-23,386.1259768122909
2025-10-24,-253.91574490395942
2025-10-27,481.92096972363106
2025-10-28,125.49246398631658
2025-10-29,-31.165266026509926
2025-10-31,196.38307918017563
2025-11-03,356.6749048045076
2025-11-04,-388.05007510713403
2025-11-05,327.7825520973711
2025-11-06,-609.6122321211024
2025-11-10,117.76470147917826
2025-11-11,-143.710573569213
2025-11-12,-268.3582264313427
2025-11-14,-30.86753258652243
2025-11-15,29.377811077305523
2025-11-17,-421.58645576631534
2025-11-18,-212.39923721788182
2025-11-19,84.93777550649793
2025-11-20,-234.06576059773033
2025-11-24,222.88407919530437
2025-11-25,-289.31768585620193
2025-11-26,10.043159657798242
2025-11-27,13.461375077882622
2025-11-28,113.63905007605536
2025-12-01,-154.22822721882585
2025-12-02,-164.25335980450836
2025-12-03,485.94563445207314
2025-12-04,207.63337042653984
2025-12-05,34.80912386563068
2025-12-06,5.190834260662086
2025-12-08,-161.06086370330195
2025-12-09,12.422538850463752
2025-12-10,127.10470453037487
2025-12-11,-238.03895368461053
2025-12-12,236.45856206275857
2025-12-13,-3.9846216380319674
2025-12-15,517.8550341033442
2025-12-16,374.4693963178106
2025-12-17,-232.91283467040012
2025-12-18,100.40149932288114
2025-12-19,-192.29351668394156
2025-12-22,45.968150810789666
2025-12-23,-97.59003634654619
2025-12-24,-225.43856799883906
